filename|barcode|iiif|lang_year|label_filled
Z203776008_00406_page406_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000406/366.0,1755.0,320.0,336.0/full/0/native.jpg|F17|
Z203776008_00420_page420_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000420/356.0,653.0,336.0,330.0/full/0/native.jpg|F17|
Z203776008_00425_page425_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000425/75.0,749.0,316.0,328.0/full/0/native.jpg|F17|
Z203776008_00434_page434_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000434/359.0,1714.0,324.0,340.0/full/0/native.jpg|F17|
Z203776008_00443_page443_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000443/131.0,894.0,322.0,326.0/full/0/native.jpg|F17|
Z203776008_00458_page458_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000458/392.0,1533.0,318.0,323.0/full/0/native.jpg|F17|
Z203776008_00473_page473_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000473/130.0,1900.0,316.0,330.0/full/0/native.jpg|F17|
Z203776008_00487_page487_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000487/110.0,1089.0,327.0,326.0/full/0/native.jpg|F17|
Z203776008_00498_page498_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000498/417.0,508.0,337.0,325.0/full/0/native.jpg|F17|
Z203776008_00508_page508_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000508/388.0,1252.0,359.0,323.0/full/0/native.jpg|F17|
Z203776008_00513_page513_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000513/43.0,645.0,368.0,314.0/full/0/native.jpg|F17|
Z203776008_00517_page517_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000517/100.0,1451.0,346.0,337.0/full/0/native.jpg|F17|
Z203776008_00526_page526_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000526/395.0,1745.0,315.0,321.0/full/0/native.jpg|F17|
Z203776008_00531_page531_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000531/121.0,1382.0,342.0,334.0/full/0/native.jpg|F17|
Z203776008_00538_page538_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000538/407.0,1637.0,336.0,332.0/full/0/native.jpg|F17|
Z203776008_00543_page543_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000543/11.0,1233.0,333.0,315.0/full/0/native.jpg|F17|
Z203776008_00550_page550_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000550/483.0,885.0,391.0,386.0/full/0/native.jpg|F17|
Z203776008_00558_page558_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000558/405.0,1990.0,252.0,241.0/full/0/native.jpg|F17|
Z203776008_00570_page570_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000570/404.0,643.0,442.0,419.0/full/0/native.jpg|F17|
Z203776008_00581_page581_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000581/124.0,738.0,394.0,368.0/full/0/native.jpg|F17|
Z203776008_00589_page589_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000589/175.0,827.0,438.0,416.0/full/0/native.jpg|F17|
Z203776008_00596_page596_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000596/391.0,926.0,347.0,363.0/full/0/native.jpg|F17|
Z203776008_00602_page602_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000602/428.0,1130.0,375.0,365.0/full/0/native.jpg|F17|
Z203776008_00607_page607_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000607/115.0,614.0,417.0,412.0/full/0/native.jpg|F17|
Z203776008_00618_page618_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000618/377.0,1722.0,353.0,364.0/full/0/native.jpg|F17|
Z203776008_00632_page632_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000632/0.0,100.0,2031.0,2576.0/full/0/native.jpg|F17|
Z203776008_00633_page633_01.jpg|Z203776008|https://iiif.onb.ac.at/images/ABO/Z203776008/00000633/7.0,116.0,1797.0,2505.0/full/0/native.jpg|F17|
Z203776100_00001_page1_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000001/607.0,992.0,754.0,817.0/full/0/native.jpg|F17|
Z203776100_00002_page2_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000002/0.0,96.0,1946.0,2576.0/full/0/native.jpg|F17|
Z203776100_00003_page3_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000003/0.0,89.0,2007.0,2433.0/full/0/native.jpg|F17|
Z203776100_00007_page7_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000007/809.0,1732.0,400.0,248.0/full/0/native.jpg|F17|
Z203776100_00008_page8_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000008/761.0,1152.0,308.0,310.0/full/0/native.jpg|F17|
Z203776100_00009_page9_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000009/193.0,1710.0,325.0,336.0/full/0/native.jpg|F17|
Z203776100_00009_page9_02.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000009/192.0,121.0,1346.0,444.0/full/0/native.jpg|F17|
Z203776100_00013_page13_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000013/232.0,228.0,1097.0,314.0/full/0/native.jpg|F17|
Z203776100_00060_page60_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000060/442.0,1001.0,296.0,291.0/full/0/native.jpg|F17|
Z203776100_00098_page98_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000098/395.0,949.0,292.0,291.0/full/0/native.jpg|F17|
Z203776100_00187_page187_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000187/171.0,824.0,291.0,293.0/full/0/native.jpg|F17|
Z203776100_00243_page243_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000243/242.0,187.0,1089.0,331.0/full/0/native.jpg|F17|
Z203776100_00274_page274_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000274/871.0,1774.0,409.0,268.0/full/0/native.jpg|F17|
Z203776100_00287_page287_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000287/824.0,928.0,308.0,316.0/full/0/native.jpg|F17|
Z203776100_00307_page307_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000307/163.0,919.0,287.0,300.0/full/0/native.jpg|F17|
Z203776100_00410_page410_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000410/0.0,93.0,1932.0,2407.0/full/0/native.jpg|F17|
Z203776100_00411_page411_01.jpg|Z203776100|https://iiif.onb.ac.at/images/ABO/Z203776100/00000411/4.0,99.0,1776.0,2503.0/full/0/native.jpg|F17|
Z203776306_00002_page2_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000002/0.0,112.0,2022.0,2597.0/full/0/native.jpg|F17|
Z203776306_00003_page3_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000003/0.0,119.0,1966.0,2622.0/full/0/native.jpg|F17|
Z203776306_00008_page8_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000008/258.0,33.0,1690.0,2480.0/full/0/native.jpg|F17|maps; atlases, 25A*
Z203776306_00009_page9_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000009/547.0,1636.0,696.0,488.0/full/0/native.jpg|F17|"animals, 25F|plants; vegetation, 25G*|beasts of prey, predatory animals, 25F23(LION)"
Z203776306_00010_page10_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000010/825.0,792.0,304.0,315.0/full/0/native.jpg|F17|
Z203776306_00011_page11_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000011/154.0,153.0,1419.0,398.0/full/0/native.jpg|F17|
Z203776306_00014_page14_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000014/451.0,578.0,385.0,391.0/full/0/native.jpg|F17|
Z203776306_00016_page16_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000016/767.0,1665.0,699.0,454.0/full/0/native.jpg|F17|
Z203776306_00025_page25_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000025/392.0,1211.0,875.0,778.0/full/0/native.jpg|F17|
Z203776306_00027_page27_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000027/99.0,1175.0,587.0,567.0/full/0/native.jpg|F17|
Z203776306_00030_page30_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000030/1110.0,2070.0,174.0,110.0/full/0/native.jpg|F17|
Z203776306_00073_page73_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000073/681.0,1916.0,175.0,114.0/full/0/native.jpg|F17|
Z203776306_00117_page117_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000117/674.0,2101.0,174.0,116.0/full/0/native.jpg|F17|
Z203776306_00149_page149_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000149/707.0,2051.0,184.0,180.0/full/0/native.jpg|F17|
Z203776306_00151_page151_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000151/663.0,2132.0,184.0,111.0/full/0/native.jpg|F17|
Z203776306_00164_page164_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000164/1006.0,2179.0,180.0,174.0/full/0/native.jpg|F17|
Z203776306_00166_page166_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000166/1008.0,2023.0,177.0,122.0/full/0/native.jpg|F17|
Z203776306_00172_page172_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000172/1000.0,2088.0,182.0,107.0/full/0/native.jpg|F17|
Z203776306_00202_page202_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000202/1008.0,2093.0,174.0,120.0/full/0/native.jpg|F17|
Z203776306_00225_page225_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000225/635.0,1899.0,275.0,241.0/full/0/native.jpg|F17|
Z203776306_00250_page250_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000250/928.0,1970.0,276.0,235.0/full/0/native.jpg|F17|
Z203776306_00253_page253_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000253/669.0,1971.0,268.0,232.0/full/0/native.jpg|F17|
Z203776306_00255_page255_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000255/90.0,920.0,365.0,402.0/full/0/native.jpg|F17|
Z203776306_00266_page266_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000266/981.0,2110.0,176.0,111.0/full/0/native.jpg|F17|
Z203776306_00271_page271_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000271/652.0,2004.0,270.0,241.0/full/0/native.jpg|F17|
Z203776306_00288_page288_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000288/1025.0,2148.0,177.0,118.0/full/0/native.jpg|F17|
Z203776306_00302_page302_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000302/941.0,1652.0,390.0,291.0/full/0/native.jpg|F17|
Z203776306_00311_page311_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000311/658.0,1807.0,276.0,236.0/full/0/native.jpg|F17|
Z203776306_00316_page316_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000316/1009.0,2082.0,174.0,111.0/full/0/native.jpg|F17|
Z203776306_00333_page333_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000333/637.0,2004.0,187.0,155.0/full/0/native.jpg|F17|
Z203776306_00345_page345_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000345/679.0,2057.0,171.0,148.0/full/0/native.jpg|F17|
Z203776306_00421_page421_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000421/692.0,2118.0,174.0,150.0/full/0/native.jpg|F17|
Z203776306_00424_page424_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000424/961.0,1973.0,266.0,243.0/full/0/native.jpg|F17|
Z203776306_00437_page437_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000437/693.0,2088.0,170.0,154.0/full/0/native.jpg|F17|
Z203776306_00448_page448_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000448/1040.0,2138.0,177.0,168.0/full/0/native.jpg|F17|
Z203776306_00460_page460_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000460/1021.0,1965.0,180.0,161.0/full/0/native.jpg|F17|
Z203776306_00482_page482_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000482/1038.0,1955.0,183.0,166.0/full/0/native.jpg|F17|
Z203776306_00516_page516_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000516/1041.0,2089.0,175.0,168.0/full/0/native.jpg|F17|
Z203776306_00534_page534_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000534/1014.0,2064.0,176.0,151.0/full/0/native.jpg|F17|
Z203776306_00558_page558_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000558/1036.0,1989.0,169.0,150.0/full/0/native.jpg|F17|
Z203776306_00577_page577_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000577/43.0,1122.0,385.0,393.0/full/0/native.jpg|F17|
Z203776306_00584_page584_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000584/1052.0,1671.0,166.0,151.0/full/0/native.jpg|F17|
Z203776306_00590_page590_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000590/0.0,107.0,1986.0,2551.0/full/0/native.jpg|F17|
Z203776306_00591_page591_01.jpg|Z203776306|https://iiif.onb.ac.at/images/ABO/Z203776306/00000591/14.0,135.0,1907.0,2595.0/full/0/native.jpg|F17|
Z203776409_00002_page2_01.jpg|Z203776409|https://iiif.onb.ac.at/images/ABO/Z203776409/00000002/728.0,1030.0,548.0,295.0/full/0/native.jpg|F17|
Z203776409_00009_page9_01.jpg|Z203776409|https://iiif.onb.ac.at/images/ABO/Z203776409/00000009/865.0,1903.0,247.0,241.0/full/0/native.jpg|F17|
Z203776409_00010_page10_01.jpg|Z203776409|https://iiif.onb.ac.at/images/ABO/Z203776409/00000010/213.0,1010.0,332.0,340.0/full/0/native.jpg|F17|
Z203776409_00011_page11_01.jpg|Z203776409|https://iiif.onb.ac.at/images/ABO/Z203776409/00000011/150.0,80.0,1716.0,451.0/full/0/native.jpg|F17|
Z203776501_00002_page2_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000002/729.0,1019.0,550.0,303.0/full/0/native.jpg|F17|
Z203776501_00010_page10_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000010/10.0,19.0,1987.0,2295.0/full/0/native.jpg|F17|
Z203776501_00012_page12_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000012/799.0,1247.0,286.0,285.0/full/0/native.jpg|F17|
Z203776501_00019_page19_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000019/68.0,956.0,441.0,439.0/full/0/native.jpg|F17|
Z203776501_00091_page91_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000091/403.0,1491.0,695.0,555.0/full/0/native.jpg|F17|
Z203776501_00096_page96_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000096/1104.0,1931.0,237.0,189.0/full/0/native.jpg|F17|
Z203776501_00105_page105_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000105/495.0,1401.0,467.0,637.0/full/0/native.jpg|F17|
Z203776501_00106_page106_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000106/584.0,1807.0,294.0,291.0/full/0/native.jpg|F17|
Z203776501_00195_page195_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000195/371.0,1648.0,694.0,557.0/full/0/native.jpg|F17|
Z203776501_00197_page197_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000197/148.0,236.0,415.0,425.0/full/0/native.jpg|F17|
Z203776501_00422_page422_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000422/855.0,1504.0,455.0,405.0/full/0/native.jpg|F17|
Z203776501_00424_page424_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000424/522.0,862.0,294.0,283.0/full/0/native.jpg|F17|
Z203776501_00455_page455_01.jpg|Z203776501|https://iiif.onb.ac.at/images/ABO/Z203776501/00000455/529.0,1954.0,439.0,401.0/full/0/native.jpg|F17|
Z203776604_00002_page2_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000002/761.0,1092.0,542.0,301.0/full/0/native.jpg|F17|
Z203776604_00010_page10_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000010/133.0,35.0,1870.0,2372.0/full/0/native.jpg|F17|"animals, 25F*|birds, 25F3*|group of animals, 25F1|beasts of prey, predatory animals, 25F23(LION)*"
Z203776604_00012_page12_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000012/801.0,1168.0,290.0,303.0/full/0/native.jpg|F17|
Z203776604_00018_page18_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000018/62.0,134.0,1936.0,2494.0/full/0/native.jpg|F17|"plants; vegetation, 25G*|animals, 25F*|birds, 25F3*"
Z203776604_00090_page90_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000090/848.0,1231.0,674.0,553.0/full/0/native.jpg|F17|
Z203776604_00159_page159_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000159/241.0,1412.0,928.0,613.0/full/0/native.jpg|F17|
Z203776604_00160_page160_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000160/512.0,1331.0,308.0,322.0/full/0/native.jpg|F17|
Z203776604_00176_page176_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000176/758.0,1502.0,689.0,552.0/full/0/native.jpg|F17|
Z203776604_00177_page177_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000177/135.0,1227.0,294.0,291.0/full/0/native.jpg|F17|
Z203776604_00179_page179_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000179/268.0,1643.0,901.0,617.0/full/0/native.jpg|F17|
Z203776604_00180_page180_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000180/517.0,1401.0,435.0,429.0/full/0/native.jpg|F17|
Z203776604_00198_page198_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000198/857.0,978.0,696.0,562.0/full/0/native.jpg|F17|
Z203776604_00199_page199_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000199/96.0,1580.0,279.0,285.0/full/0/native.jpg|F17|
Z203776604_00263_page263_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000263/341.0,1474.0,680.0,553.0/full/0/native.jpg|F17|
Z203776604_00264_page264_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000264/557.0,1299.0,441.0,441.0/full/0/native.jpg|F17|
Z203776604_00272_page272_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000272/771.0,1360.0,907.0,617.0/full/0/native.jpg|F17|
Z203776604_00273_page273_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000273/111.0,1632.0,276.0,291.0/full/0/native.jpg|F17|
Z203776604_00308_page308_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000308/508.0,1483.0,433.0,458.0/full/0/native.jpg|F17|
Z203776604_00354_page354_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000354/523.0,1961.0,284.0,290.0/full/0/native.jpg|F17|
Z203776604_00488_page488_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000488/784.0,974.0,690.0,559.0/full/0/native.jpg|F17|
Z203776604_00489_page489_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000489/115.0,1571.0,273.0,267.0/full/0/native.jpg|F17|
Z203776604_00559_page559_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000559/125.0,1783.0,274.0,273.0/full/0/native.jpg|F17|
Z203776604_00586_page586_01.jpg|Z203776604|https://iiif.onb.ac.at/images/ABO/Z203776604/00000586/534.0,805.0,287.0,277.0/full/0/native.jpg|F17|
Z203776707_00002_page2_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000002/645.0,1111.0,538.0,295.0/full/0/native.jpg|F17|
Z203776707_00010_page10_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000010/813.0,1253.0,303.0,317.0/full/0/native.jpg|F17|
Z203776707_00011_page11_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000011/206.0,1520.0,527.0,478.0/full/0/native.jpg|F17|
Z203776707_00011_page11_02.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000011/197.0,103.0,1450.0,447.0/full/0/native.jpg|F17|
Z203776707_00022_page22_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000022/577.0,843.0,306.0,312.0/full/0/native.jpg|F17|
Z203776707_00166_page166_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000166/796.0,1389.0,659.0,434.0/full/0/native.jpg|F17|
Z203776707_00167_page167_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000167/146.0,1368.0,304.0,310.0/full/0/native.jpg|F17|
Z203776707_00185_page185_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000185/597.0,1523.0,654.0,434.0/full/0/native.jpg|F17|
Z203776707_00186_page186_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000186/492.0,1450.0,305.0,305.0/full/0/native.jpg|F17|
Z203776707_00203_page203_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000203/532.0,1898.0,397.0,332.0/full/0/native.jpg|F17|
Z203776707_00204_page204_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000204/538.0,1612.0,297.0,290.0/full/0/native.jpg|F17|
Z203776707_00227_page227_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000227/635.0,513.0,373.0,377.0/full/0/native.jpg|F17|
Z203776707_00272_page272_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000272/513.0,1623.0,288.0,295.0/full/0/native.jpg|F17|
Z203776707_00322_page322_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000322/487.0,1991.0,299.0,287.0/full/0/native.jpg|F17|
Z203776707_00377_page377_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000377/128.0,1657.0,288.0,293.0/full/0/native.jpg|F17|
Z203776707_00408_page408_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000408/1305.0,1188.0,674.0,456.0/full/0/native.jpg|F17|
Z203776707_00409_page409_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000409/131.0,1577.0,309.0,327.0/full/0/native.jpg|F17|
Z203776707_00475_page475_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000475/141.0,1576.0,310.0,298.0/full/0/native.jpg|F17|
Z203776707_00507_page507_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000507/460.0,1381.0,606.0,590.0/full/0/native.jpg|F17|
Z203776707_00508_page508_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000508/521.0,1693.0,297.0,308.0/full/0/native.jpg|F17|
Z203776707_00533_page533_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000533/403.0,1280.0,662.0,434.0/full/0/native.jpg|F17|
Z203776707_00534_page534_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000534/489.0,1768.0,302.0,306.0/full/0/native.jpg|F17|
Z203776707_00556_page556_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000556/933.0,1902.0,401.0,335.0/full/0/native.jpg|F17|
Z203776707_00557_page557_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000557/139.0,1940.0,313.0,312.0/full/0/native.jpg|F17|
Z203776707_00567_page567_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000567/496.0,1647.0,659.0,435.0/full/0/native.jpg|F17|
Z203776707_00568_page568_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000568/470.0,1534.0,310.0,309.0/full/0/native.jpg|F17|
Z203776707_00588_page588_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000588/714.0,1810.0,663.0,428.0/full/0/native.jpg|F17|
Z203776707_00589_page589_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000589/176.0,608.0,350.0,339.0/full/0/native.jpg|F17|
Z203776707_00593_page593_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000593/647.0,1998.0,347.0,256.0/full/0/native.jpg|F17|
Z203776707_00594_page594_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000594/496.0,1571.0,302.0,304.0/full/0/native.jpg|F17|
Z203776707_00601_page601_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000601/521.0,1453.0,595.0,593.0/full/0/native.jpg|F17|
Z203776707_00602_page602_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000602/510.0,1486.0,300.0,322.0/full/0/native.jpg|F17|
Z203776707_00610_page610_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000610/813.0,1358.0,661.0,429.0/full/0/native.jpg|F17|
Z203776707_00611_page611_01.jpg|Z203776707|https://iiif.onb.ac.at/images/ABO/Z203776707/00000611/144.0,1488.0,319.0,297.0/full/0/native.jpg|F17|
