filename|corpus|label
Z174856609_00007_page7_01.jpg|D16|"animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314|snakes, 25F42|fabulous animals, 25FF|birds, 25F3|fabulous animals, pegasus, the winged horse, 93D1"
Z174856609_00384_page384_01.jpg|D16|maps; atlases, 25A
Z174856609_00457_page457_01.jpg|D16|"animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314|snakes, 25F42|fabulous animals, 25FF|birds, 25F3|fabulous animals, pegasus, the winged horse, 93D1"
Z174871404_00011_page11_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*|animals, 25F*|birds, 25F3*|horses and kindred animals, 46C1314*|camel, 25F24*|fabulous animals, 25FF*|group of animals, 25F1|beasts of prey, predatory animals, 25F23(LION)*"
Z174871404_00011_page11_02.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|camel, 25F24*|group of animals, 25F1"
Z174871404_00015_page15_01.jpg|E19|"plants; vegetation, 25G*|animals, 25F*|fabulous animals, 25FF*|fowl (cock, hen, chicken, etc.), 34B232*"
Z174871404_00019_page19_01.jpg|E19|"landscapes, 25H|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00021_page21_01.jpg|E19|landscapes, 25H
Z174871404_00024_page24_01.jpg|E19|landscapes, 25H
Z174871404_00025_page25_01.jpg|E19|landscapes, 25H
Z174871404_00025_page25_02.jpg|E19|landscapes, 25H
Z174871404_00028_page28_01.jpg|E19|landscapes, 25H
Z174871404_00029_page29_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00036_page36_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00041_page41_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314|group of animals, 25F1"
Z174871404_00045_page45_01.jpg|E19|landscapes, 25H
Z174871404_00047_page47_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00051_page51_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00056_page56_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00057_page57_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z174871404_00061_page61_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00063_page63_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00064_page64_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00064_page64_02.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00065_page65_01.jpg|E19|plants; vegetation, 25G
Z174871404_00065_page65_02.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314"
Z174871404_00072_page72_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00074_page74_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00074_page74_02.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00077_page77_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|birds, 25F3*"
Z174871404_00081_page81_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00083_page83_01.jpg|E19|plants; vegetation, 25G*
Z174871404_00084_page84_01.jpg|E19|plants; vegetation, 25G*
Z174871404_00084_page84_02.jpg|E19|landscapes, 25H
Z174871404_00085_page85_01.jpg|E19|landscapes, 25H
Z174871404_00086_page86_01.jpg|E19|"landscapes, 25H|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00089_page89_01.jpg|E19|"landscapes, 25H|animals, 25F*|dog, 34B11*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z174871404_00091_page91_01.jpg|E19|landscapes, 25H
Z174871404_00092_page92_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00094_page94_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00096_page96_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*"
Z174871404_00097_page97_01.jpg|E19|"animals, 25F|fishes, 25F6|group of animals, 25F1"
Z174871404_00101_page101_01.jpg|E19|landscapes, 25H
Z174871404_00105_page105_01.jpg|E19|"landscapes, 25H*|animals, 25F*|cattle, 47I21*|birds, 25F3*|group of animals, 25F1|snakes, 25F42*|insects, 25F711*"
Z174871404_00108_page108_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00109_page109_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00110_page110_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00113_page113_01.jpg|E19|"animals, 25F|fowl (cock, hen, chicken, etc.), 34B232|dog, 34B11|birds, 25F3*|group of animals, 25F1"
Z174871404_00119_page119_01.jpg|E19|landscapes, 25H
Z174871404_00120_page120_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00122_page122_01.jpg|E19|"animals, 25F*|snakes, 25F42*"
Z174871404_00125_page125_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*|animals, 25F*|birds, 25F3*|group of animals, 25F1|snakes, 25F42*|insects, 25F711*"
Z174871404_00129_page129_01.jpg|E19|"animals, 25F*|birds, 25F3*|fabulous animals, 25FF*|group of animals, 25F1|snakes, 25F42*"
Z174871404_00133_page133_01.jpg|E19|landscapes, 25H*
Z174871404_00137_page137_01.jpg|E19|"animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00139_page139_01.jpg|E19|landscapes, 25H
Z174871404_00140_page140_01.jpg|E19|landscapes, 25H*
Z174871404_00147_page147_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00151_page151_01.jpg|E19|landscapes, 25H
Z174871404_00155_page155_01.jpg|E19|"landscapes, 25H*|animals, 25F*|birds, 25F3*|group of animals, 25F1|insects, 25F711*"
Z174871404_00159_page159_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00163_page163_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00175_page175_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*"
Z174871404_00177_page177_01.jpg|E19|landscapes, 25H
Z174871404_00178_page178_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00185_page185_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z174871404_00189_page189_01.jpg|E19|"plants; vegetation, 25G*|animals, 25F*|cattle, 47I21*|fabulous animals, 25FF*|group of animals, 25F1|insects, 25F711*|beasts of prey, predatory animals, 25F23(LION)*|hoofed animals, 25F24*|crustaceans, 25F716*"
Z174871404_00193_page193_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|dog, 34B11*|birds, 25F3*|group of animals, 25F1"
Z174871404_00199_page199_01.jpg|E19|"landscapes, 25H|animals, 25F|horses and kindred animals, 46C1314|dog, 34B11*|birds, 25F3*|group of animals, 25F1"
Z174871404_00201_page201_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00205_page205_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z174871404_00209_page209_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314|group of animals, 25F1"
Z174871404_00213_page213_01.jpg|E19|landscapes, 25H
Z174871404_00215_page215_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00216_page216_01.jpg|E19|landscapes, 25H
Z174871404_00218_page218_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*"
Z174871404_00221_page221_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00230_page230_01.jpg|E19|landscapes, 25H
Z174871404_00231_page231_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314|fabulous animals, 25FF|beasts of prey, predatory animals, 25F23(LION)|group of animals, 25F1|fabulous animals, unicorn, 25FF241"
Z174871404_00234_page234_01.jpg|E19|landscapes, 25H
Z174871404_00235_page235_01.jpg|E19|landscapes, 25H
Z174871404_00236_page236_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00239_page239_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*"
Z174871404_00243_page243_01.jpg|E19|landscapes, 25H
Z174871404_00255_page255_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z174871404_00257_page257_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00258_page258_01.jpg|E19|landscapes, 25H
Z174871404_00261_page261_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00267_page267_01.jpg|E19|"landscapes, 25H|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00268_page268_01.jpg|E19|landscapes, 25H
Z174871404_00268_page268_02.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174871404_00269_page269_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00270_page270_01.jpg|E19|"plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*"
Z174871404_00271_page271_01.jpg|E19|landscapes, 25H
Z174871404_00272_page272_01.jpg|E19|"landscapes, 25H|animals, 25F*|horses and kindred animals, 46C1314*"
Z174871404_00272_page272_02.jpg|E19|landscapes, 25H
Z174871404_00273_page273_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174871404_00274_page274_01.jpg|E19|landscapes, 25H
Z174876001_00010_page10_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174876001_00090_page90_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*"
Z174876001_00090_page90_02.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z174876104_00008_page8_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z174876104_00058_page58_01.jpg|E19|plants; vegetation, 25G*
Z174876104_00144_page144_01.jpg|E19|"animals, 25F|plants; vegetation, 25G|birds, 25F3"
Z175034204_00007_page7_01.jpg|D16|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314"
Z175034204_00042_page42_01.jpg|D16|"landscapes, 25H*|plants; vegetation, 25G*"
Z175034204_00087_page87_01.jpg|D16|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314"
Z175034204_00113_page113_01.jpg|D16|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314"
Z175034204_00166_page166_01.jpg|D16|"plants; vegetation, 25G|landscapes, 25H*"
Z17511540X_00010_page10_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|camel, 25F24|group of animals, 25F1"
Z17511540X_00181_page181_01.jpg|E19|"animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z17511540X_00215_page215_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|camel, 25F24|group of animals, 25F1"
Z17524210X_00017_page17_01.jpg|L16|plants; vegetation, 25G*
Z17524210X_00058_page58_01.jpg|L16|plants; vegetation, 25G*
Z175775009_00297_page297_01.jpg|F19|maps; atlases, 25A
Z175784400_00004_page4_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|group of animals, 25F1"
Z176245508_00007_page7_01.jpg|D16|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|cattle, 47I21*|dog, 34B11*|horses and kindred animals, 46C1314*|camel, 25F24*|hoofed animals (GOAT), 25F24*|sheep,25F24*"
Z176245508_00009_page9_01.jpg|D16|"animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314"
Z176245508_00019_page19_01.jpg|D16|"landscapes, 25H|animals, 25F|fabulous animals, 25FF|fabulous animals, merman 31A4561"
Z176256701_00005_page5_01.jpg|L16|"animals, 25F|fabulous animals, 25FF|birds, 25F3|beasts of prey, predatory animals, 25F23(LION)|group of animals, 25F1"
Z176271702_00223_page223_01.jpg|D19|plants; vegetation, 25G
Z176271702_00225_page225_01.jpg|D19|plants; vegetation, 25G
Z176271702_00227_page227_01.jpg|D19|plants; vegetation, 25G
Z176271805_00002_page2_01.jpg|D19|"landscapes, 25H|plants; vegetation, 25G"
Z176377607_00414_page414_01.jpg|F18|maps; atlases, 25A
Z176503005_00008_page8_01.jpg|E19|maps; atlases, 25A
Z176503005_00156_page156_01.jpg|E19|maps; atlases, 25A
Z176503005_00239_page239_01.jpg|E19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z176511506_00008_page8_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|group of animals, 25F1"
Z176511506_00229_page229_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|group of animals, 25F1"
Z176511804_00137_page137_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*"
Z176511804_00405_page405_01.jpg|E19|maps; atlases, 25A
Z176511804_00435_page435_01.jpg|E19|maps; atlases, 25A
Z176511804_00441_page441_01.jpg|E19|maps; atlases, 25A
Z176513503_00149_page149_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G"
Z176513503_00253_page253_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G"
Z176513503_00468_page468_01.jpg|F19|plants; vegetation, 25G*
Z176513503_00474_page474_01.jpg|F19|plants; vegetation, 25G*
Z176513503_00484_page484_01.jpg|F19|plants; vegetation, 25G
Z176513503_00488_page488_01.jpg|F19|plants; vegetation, 25G*
Z176513503_00607_page607_01.jpg|F19|maps; atlases, 25A
Z176513709_00010_page10_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513709_00036_page36_01.jpg|E19|maps; atlases, 25A
Z176513709_00037_page37_01.jpg|E19|plants; vegetation, 25G
Z176513709_00065_page65_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513709_00069_page69_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513709_00081_page81_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513709_00117_page117_01.jpg|E19|maps; atlases, 25A
Z176513709_00120_page120_01.jpg|E19|"plants; vegetation, 25G|landscapes, 25H*"
Z176513709_00124_page124_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513709_00166_page166_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314|group of animals, 25F1"
Z176513709_00171_page171_01.jpg|E19|maps; atlases, 25A
Z176513709_00220_page220_01.jpg|E19|maps; atlases, 25A
Z176513709_00225_page225_01.jpg|E19|maps; atlases, 25A
Z176513709_00246_page246_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513709_00267_page267_01.jpg|E19|maps; atlases, 25A
Z176513709_00274_page274_01.jpg|E19|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*"
Z176513709_00278_page278_01.jpg|E19|maps; atlases, 25A
Z176513709_00297_page297_01.jpg|E19|maps; atlases, 25A
Z176513709_00312_page312_01.jpg|E19|maps; atlases, 25A
Z176513709_00313_page313_01.jpg|E19|maps; atlases, 25A
Z176513709_00333_page333_01.jpg|E19|maps; atlases, 25A
Z176513709_00341_page341_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513709_00350_page350_01.jpg|E19|maps; atlases, 25A
Z176513709_00358_page358_01.jpg|E19|maps; atlases, 25A
Z176513709_00371_page371_01.jpg|E19|"animals, 25F|cattle, 47I21"
Z176513709_00383_page383_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513801_00010_page10_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513801_00020_page20_01.jpg|E19|maps; atlases, 25A
Z176513801_00021_page21_01.jpg|E19|maps; atlases, 25A
Z176513801_00053_page53_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513801_00057_page57_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z176513801_00157_page157_01.jpg|E19|plants; vegetation, 25G
Z176513801_00213_page213_01.jpg|E19|"animals, 25F|group of animals, 25F1|molluscs, 25F72"
Z176513801_00239_page239_01.jpg|E19|"animals, 25F|group of animals, 25F1|molluscs, 25F72"
Z176513801_00239_page239_02.jpg|E19|"animals, 25F|molluscs, 25F72"
Z176513801_00239_page239_03.jpg|E19|"animals, 25F|molluscs, 25F72"
Z17658120X_00005_page5_01.jpg|F17|"landscapes, 25H|plants; vegetation, 25G*"
Z176581302_00019_page19_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G"
Z176581806_00011_page11_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G"
Z176592701_00006_page6_01.jpg|D19|"landscapes, 25H|plants; vegetation, 25G"
Z176592701_00299_page299_04.jpg|D19|"animals, 25F|horses and kindred animals, 46C1314|fishes, 25F6"
Z176592701_00299_page299_05.jpg|D19|"animals, 25F|horses and kindred animals, 46C1314"
Z176592701_00299_page299_07.jpg|D19|"animals, 25F|horses and kindred animals, 46C1314"
Z176592701_00301_page301_06.jpg|D19|"animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314"
Z176592701_00301_page301_07.jpg|D19|"animals, 25F|cattle, 47I21|birds, 25F3"
Z176592701_00305_page305_01.jpg|D19|"animals, 25F|camel, 25F24"
Z176592701_00307_page307_01.jpg|D19|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|camel, 25F24"
Z176747307_00008_page8_01.jpg|D18|"animals, 25F|plants; vegetation, 25G|fabulous animals, 25FF"
Z176747307_00041_page41_01.jpg|D18|"maps; atlases, 25A|plants; vegetation, 25G*"
Z176747307_00058_page58_02.jpg|D18|landscapes, 25H*
Z176747307_00078_page78_01.jpg|D18|maps; atlases, 25A*
Z176747307_00089_page89_01.jpg|D18|landscapes, 25H*
Z176747307_00089_page89_02.jpg|D18|"landscapes, 25H*|plants; vegetation, 25G*|animals, 25F*|birds, 25F3*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z176747307_00100_page100_01.jpg|D18|"animals, 25F*|horses and kindred animals, 46C1314*|fabulous animals, 25FF*|group of animals, 25F1|beasts of prey, predatory animals, 25F23(LION)*|crocodile, 25F43*"
Z176747307_00117_page117_03.jpg|D18|"animals, 25F*|cattle, 47I21*"
Z176747307_00156_page156_01.jpg|D18|"animals, 25F*|cattle, 47I21*|dog, 34B11*|fabulous animals, 25FF*|group of animals, 25F1"
Z176747307_00167_page167_02.jpg|D18|"maps; atlases, 25A|plants; vegetation, 25G*"
Z176747307_00238_page238_01.jpg|D18|"landscapes, 25H|plants; vegetation, 25G*"
Z176747307_00243_page243_01.jpg|D18|"landscapes, 25H|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z176747307_00261_page261_01.jpg|D18|landscapes, 25H
Z176747307_00302_page302_01.jpg|D18|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*"
Z176747307_00331_page331_01.jpg|D18|"maps; atlases, 25A|plants; vegetation, 25G*|animals, 25F*|cattle, 47I21*"
Z176747307_00360_page360_01.jpg|D18|"maps; atlases, 25A|plants; vegetation, 25G*"
Z176747307_00432_page432_01.jpg|D18|"animals, 25F|plants; vegetation, 25G|camel, 25F24|group of animals, 25F1|beasts of prey, predatory animals, 25F23(LION)*"
Z176747307_00432_page432_02.jpg|D18|plants; vegetation, 25G
Z176747307_00432_page432_03.jpg|D18|"animals, 25F|beasts of prey, predatory animals, 25F23(LION)|group of animals, 25F1"
Z176747307_00438_page438_01.jpg|D18|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|horses and kindred animals, 46C1314|group of animals, 25F1"
Z176747307_00438_page438_02.jpg|D18|plants; vegetation, 25G*
Z176747307_00438_page438_03.jpg|D18|plants; vegetation, 25G*
Z176747307_00475_page475_01.jpg|D18|"animals, 25F*|birds, 25F3*|group of animals, 25F1|snakes, 25F42*"
Z176747307_00483_page483_05.jpg|D18|"animals, 25F|birds, 25F3"
Z176747307_00486_page486_03.jpg|D18|"animals, 25F|fabulous animals, 25FF|birds, 25F3|group of animals, 25F1"
Z176747307_00486_page486_04.jpg|D18|"animals, 25F|snakes, 25F42|fabulous animals, 25FF"
Z176747307_00486_page486_08.jpg|D18|"animals, 25F|beasts of prey, predatory animals, 25F23(LION)"
Z176747307_00502_page502_02.jpg|D18|"animals, 25F|birds, 25F3"
Z176747307_00502_page502_05.jpg|D18|"animals, 25F|fishes, 25F6|group of animals, 25F1"
Z176747307_00525_page525_01.jpg|D18|"animals, 25F|fishes, 25F6|group of animals, 25F1"
Z176747307_00596_page596_01.jpg|D18|plants; vegetation, 25G
Z176747307_00599_page599_01.jpg|D18|"plants; vegetation, 25G|landscapes, 25H*"
Z176747307_00601_page601_01.jpg|D18|plants; vegetation, 25G
Z176747307_00606_page606_01.jpg|D18|plants; vegetation, 25G
Z176747307_00608_page608_01.jpg|D18|"animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z177004902_00139_page139_01.jpg|D17|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|camel, 25F24|group of animals, 25F1"
Z177009407_00007_page7_01.jpg|D16|"animals, 25F|landscapes, 25H*|plants; vegetation, 25G*|camel, 25F24"
Z17700950X_00006_page6_01.jpg|D18|"plants; vegetation, 25G|landscapes, 25H*|animals, 25F*|horses and kindred animals, 46C1314*"
Z17700950X_00006_page6_03.jpg|D18|"landscapes, 25H|plants; vegetation, 25G*"
Z177032107_00006_page6_01.jpg|D19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|group of animals, 25F1|beasts of prey, predatory animals, 25F23(LION)*"
Z177032107_00061_page61_01.jpg|D19|"plants; vegetation, 25G|landscapes, 25H*"
Z177032107_00061_page61_02.jpg|D19|"plants; vegetation, 25G|landscapes, 25H*"
Z177048905_00008_page8_01.jpg|E19|landscapes, 25H
Z177048905_00375_page375_01.jpg|E19|plants; vegetation, 25G
Z177049004_00008_page8_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314|group of animals, 25F1"
Z177049004_00062_page62_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*|group of animals, 25F1"
Z177049004_00067_page67_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|group of animals, 25F1"
Z177049004_00256_page256_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z177049004_00329_page329_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z177049004_00395_page395_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|birds, 25F3*|group of animals, 25F1"
Z177049004_00401_page401_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z177049107_00008_page8_01.jpg|E19|"landscapes, 25H|plants; vegetation, 25G"
Z177049107_00039_page39_01.jpg|E19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314|group of animals, 25F1"
Z177049107_00145_page145_01.jpg|E19|landscapes, 25H*
Z177049107_00337_page337_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314|group of animals, 25F1"
Z177049107_00381_page381_01.jpg|E19|"animals, 25F|horses and kindred animals, 46C1314"
Z177570907_00007_page7_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z177570907_00009_page9_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z177570907_00019_page19_01.jpg|F19|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|camel, 25F24|horses and kindred animals, 46C1314|group of animals, 25F1"
Z177570907_00021_page21_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z177570907_00023_page23_01.jpg|F19|"animals, 25F|horses and kindred animals, 46C1314"
Z177570907_00025_page25_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z177570907_00027_page27_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z177570907_00029_page29_01.jpg|F19|"landscapes, 25H|plants; vegetation, 25G*"
Z177570907_00032_page32_01.jpg|F19|maps; atlases, 25A
Z177570907_00033_page33_01.jpg|F19|maps; atlases, 25A
Z177570907_00036_page36_01.jpg|F19|maps; atlases, 25A
Z177570907_00037_page37_01.jpg|F19|maps; atlases, 25A
Z177570907_00040_page40_01.jpg|F19|maps; atlases, 25A
Z177570907_00041_page41_01.jpg|F19|maps; atlases, 25A
Z177570907_00044_page44_01.jpg|F19|maps; atlases, 25A
Z177570907_00045_page45_01.jpg|F19|maps; atlases, 25A
Z177570907_00048_page48_01.jpg|F19|maps; atlases, 25A
Z177570907_00049_page49_01.jpg|F19|maps; atlases, 25A
Z177570907_00052_page52_01.jpg|F19|maps; atlases, 25A
Z177570907_00058_page58_01.jpg|F19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z177570907_00059_page59_01.jpg|F19|"maps; atlases, 25A|plants; vegetation, 25G*"
Z177584906_00009_page9_01.jpg|F18|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|birds, 25F3"
Z177584906_00035_page35_01.jpg|F18|plants; vegetation, 25G*
Z177584906_00054_page54_01.jpg|F18|"animals, 25F|horses and kindred animals, 46C1314"
Z177584906_00181_page181_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G*"
Z177584906_00186_page186_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G"
Z177584906_00187_page187_01.jpg|F18|"landscapes, 25H|animals, 25F|plants; vegetation, 25G|horses and kindred animals, 46C1314"
Z177584906_00262_page262_01.jpg|F18|"animals, 25F|cat, 34B12"
Z177584906_00314_page314_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*"
Z177584906_00320_page320_01.jpg|F18|"landscapes, 25H|animals, 25F|plants; vegetation, 25G*|horses and kindred animals, 46C1314"
Z177584906_00324_page324_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G*|animals, 25F*|horses and kindred animals, 46C1314*"
Z177584906_00335_page335_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G|animals, 25F*|beasts of prey, predatory animals, 25F23(LION)*"
Z177584906_00403_page403_01.jpg|F18|"plants; vegetation, 25G|landscapes, 25H*"
Z177584906_00404_page404_01.jpg|F18|plants; vegetation, 25G*
Z177584906_00489_page489_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G"
Z177585005_00026_page26_01.jpg|F18|"animals, 25F|plants; vegetation, 25G|landscapes, 25H*|horses and kindred animals, 46C1314"
Z177585005_00044_page44_01.jpg|F18|plants; vegetation, 25G*
Z177585005_00068_page68_01.jpg|F18|"plants; vegetation, 25G|landscapes, 25H*"
Z177585005_00134_page134_01.jpg|F18|plants; vegetation, 25G*
Z177585005_00154_page154_01.jpg|F18|"landscapes, 25H|plants; vegetation, 25G"
